track_id,clean timestamp,time of the day,Day of Week,IsWeekend,genre,energy,valence,Emotion Label,Date,Year,Month,Month Name,Week of Year,Day Name,Hour
6SqX9J8tXk7rXaspk7GWX1,9/12/2025 2:37,Late Night,5,Weekday,HOUSE,0.821,0.769,Happy/Euphoric,"Friday, September 12, 2025",2025,9,September,37,Friday,2
4vyG9ZhHT8MKJE5mTICMFC,9/12/2025 22:28,Late Evening,5,Weekday,HOUSE,0.738,0.699,Happy/Euphoric,"Friday, September 12, 2025",2025,9,September,37,Friday,22
1A8j067qyiNwQnZT0bzUpZ,9/14/2025 0:11,Late Night,0,Weekday,HOUSE,0.717,0.466,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,0
5naYe7rLMZcLfO1DKg48MK,9/14/2025 1:09,Late Night,0,Weekday,HOUSE,0.765,0.542,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,1
68Q6c22JNyLUlZYX4dE2tn,9/14/2025 1:25,Late Night,0,Weekday,HOUSE,0.65,0.712,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,1
6SqX9J8tXk7rXaspk7GWX1,9/14/2025 2:18,Late Night,0,Weekday,HOUSE,0.821,0.769,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,2
6gWGSfzjmrSSA9OWzHRPQV,9/14/2025 4:42,Early Morning,0,Weekday,HOUSE,0.699,0.71,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,4
6ToYObF4bq4QFgmU56vC0r,9/14/2025 4:58,Early Morning,0,Weekday,HOUSE,0.791,0.63,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,4
5F2lWCeBZMxpo6SG1Q3PlL,9/14/2025 8:43,Morning,0,Weekday,HOUSE,0.736,0.605,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,8
6ToYObF4bq4QFgmU56vC0r,9/14/2025 8:46,Morning,0,Weekday,HOUSE,0.791,0.63,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,8
5F2lWCeBZMxpo6SG1Q3PlL,9/14/2025 8:57,Morning,0,Weekday,HOUSE,0.736,0.605,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,8
5JdhojQ6h2Cy2t6uH5jPAa,9/14/2025 9:18,Morning,0,Weekday,HOUSE,0.614,0.42,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,9
1A8j067qyiNwQnZT0bzUpZ,9/14/2025 18:09,Evening,0,Weekday,HOUSE,0.717,0.466,Happy/Euphoric,"Sunday, September 14, 2025",2025,9,September,38,Sunday,18
023H4I7HJnxRqsc9cqeFKV,9/15/2025 9:59,Morning,1,Weekday,HOUSE,0.761,0.463,Happy/Euphoric,"Monday, September 15, 2025",2025,9,September,38,Monday,9
6SqX9J8tXk7rXaspk7GWX1,9/15/2025 14:22,Early Afternoon,1,Weekday,HOUSE,0.821,0.769,Happy/Euphoric,"Monday, September 15, 2025",2025,9,September,38,Monday,14
3wo3d0I5H8KjkwGvnz8WbB,9/16/2025 2:38,Late Night,2,Weekday,HOUSE,0.753,0.543,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,2
4vyG9ZhHT8MKJE5mTICMFC,9/16/2025 2:41,Late Night,2,Weekday,HOUSE,0.738,0.699,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,2
5naYe7rLMZcLfO1DKg48MK,9/16/2025 17:14,Afternoon,2,Weekday,HOUSE,0.765,0.542,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,17
412luShbmlgqqgYFStIB1s,9/16/2025 17:26,Afternoon,2,Weekday,HOUSE,0.832,0.407,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,17
6ToYObF4bq4QFgmU56vC0r,9/16/2025 17:41,Afternoon,2,Weekday,HOUSE,0.791,0.63,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,17
0MOiv7WTXCqvm89lVCf9C8,9/16/2025 18:00,Evening,2,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,18
0MOiv7WTXCqvm89lVCf9C8,9/16/2025 18:23,Evening,2,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,18
2tsi5AlhJ166vmYdj741jX,9/16/2025 20:39,Evening,2,Weekday,HOUSE,0.948,0.573,Happy/Euphoric,"Tuesday, September 16, 2025",2025,9,September,38,Tuesday,20
5n9DJWUiwuKuPE9sCVbQ0n,9/17/2025 14:33,Early Afternoon,3,Weekday,HOUSE,0.602,0.684,Happy/Euphoric,"Wednesday, September 17, 2025",2025,9,September,38,Wednesday,14
4vyG9ZhHT8MKJE5mTICMFC,9/17/2025 15:06,Afternoon,3,Weekday,HOUSE,0.738,0.699,Happy/Euphoric,"Wednesday, September 17, 2025",2025,9,September,38,Wednesday,15
1iue9j6pHYFdk8pR0ekLJS,9/18/2025 8:11,Morning,4,Weekday,HOUSE,0.925,0.453,Happy/Euphoric,"Thursday, September 18, 2025",2025,9,September,38,Thursday,8
1Ue4B7qIKSLYetiLAhvwZ3,9/21/2025 15:03,Afternoon,0,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Sunday, September 21, 2025",2025,9,September,39,Sunday,15
68Q6c22JNyLUlZYX4dE2tn,9/21/2025 19:26,Evening,0,Weekday,HOUSE,0.65,0.712,Happy/Euphoric,"Sunday, September 21, 2025",2025,9,September,39,Sunday,19
4vyG9ZhHT8MKJE5mTICMFC,9/22/2025 17:03,Afternoon,1,Weekday,HOUSE,0.738,0.699,Happy/Euphoric,"Monday, September 22, 2025",2025,9,September,39,Monday,17
3lx9HS7No2pTJxPZRgdPdX,9/23/2025 12:56,Early Afternoon,2,Weekday,HOUSE,0.751,0.529,Happy/Euphoric,"Tuesday, September 23, 2025",2025,9,September,39,Tuesday,12
3wo3d0I5H8KjkwGvnz8WbB,9/23/2025 16:15,Afternoon,2,Weekday,HOUSE,0.753,0.543,Happy/Euphoric,"Tuesday, September 23, 2025",2025,9,September,39,Tuesday,16
4ClVzfSYEea03HjEoDYOX3,9/24/2025 7:00,Early Morning,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,7
4ClVzfSYEea03HjEoDYOX3,9/24/2025 7:11,Early Morning,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,7
4M8x1TR36VMQMFMbGCdoyA,9/24/2025 7:19,Early Morning,3,Weekday,HOUSE,0.816,0.702,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,7
1A8j067qyiNwQnZT0bzUpZ,9/24/2025 8:06,Morning,3,Weekday,HOUSE,0.717,0.466,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,8
4ClVzfSYEea03HjEoDYOX3,9/24/2025 14:26,Early Afternoon,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,14
3lx9HS7No2pTJxPZRgdPdX,9/24/2025 14:54,Early Afternoon,3,Weekday,HOUSE,0.751,0.529,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,14
4ClVzfSYEea03HjEoDYOX3,9/24/2025 19:31,Evening,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,19
1ap4zdsBydWPSXJqDBqtNL,9/24/2025 19:34,Evening,3,Weekday,HOUSE,0.847,0.49,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,19
4ClVzfSYEea03HjEoDYOX3,9/24/2025 19:48,Evening,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,19
256M9h1svNjmbf2sOhrBJ9,9/24/2025 19:52,Evening,3,Weekday,HOUSE,0.772,0.495,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,19
4ClVzfSYEea03HjEoDYOX3,9/24/2025 20:31,Evening,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,20
4ClVzfSYEea03HjEoDYOX3,9/24/2025 20:40,Evening,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,20
5wVwHb4qxMym45Zcass3rQ,9/24/2025 20:52,Evening,3,Weekday,HOUSE,0.624,0.749,Happy/Euphoric,"Wednesday, September 24, 2025",2025,9,September,39,Wednesday,20
2aeKjOnoJXavtpj2Hd2P4g,9/25/2025 2:40,Late Night,4,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Thursday, September 25, 2025",2025,9,September,39,Thursday,2
68Q6c22JNyLUlZYX4dE2tn,9/25/2025 12:02,Early Afternoon,4,Weekday,HOUSE,0.65,0.712,Happy/Euphoric,"Thursday, September 25, 2025",2025,9,September,39,Thursday,12
4ClVzfSYEea03HjEoDYOX3,9/26/2025 14:20,Early Afternoon,5,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Friday, September 26, 2025",2025,9,September,39,Friday,14
51ODNNDZm21HU7wI7cccRr,9/26/2025 18:01,Evening,5,Weekday,HOUSE,0.726,0.529,Happy/Euphoric,"Friday, September 26, 2025",2025,9,September,39,Friday,18
51ODNNDZm21HU7wI7cccRr,9/26/2025 18:37,Evening,5,Weekday,HOUSE,0.726,0.529,Happy/Euphoric,"Friday, September 26, 2025",2025,9,September,39,Friday,18
4ClVzfSYEea03HjEoDYOX3,9/30/2025 16:38,Afternoon,2,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Tuesday, September 30, 2025",2025,9,September,40,Tuesday,16
3lx9HS7No2pTJxPZRgdPdX,9/30/2025 16:41,Afternoon,2,Weekday,HOUSE,0.751,0.529,Happy/Euphoric,"Tuesday, September 30, 2025",2025,9,September,40,Tuesday,16
4ClVzfSYEea03HjEoDYOX3,9/30/2025 16:55,Afternoon,2,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Tuesday, September 30, 2025",2025,9,September,40,Tuesday,16
4ClVzfSYEea03HjEoDYOX3,10/1/2025 18:06,Evening,3,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Wednesday, October 1, 2025",2025,10,October,40,Wednesday,18
1ap4zdsBydWPSXJqDBqtNL,10/1/2025 18:09,Evening,3,Weekday,HOUSE,0.847,0.49,Happy/Euphoric,"Wednesday, October 1, 2025",2025,10,October,40,Wednesday,18
03AhbPoniP5uqqJKYGWgZE,10/1/2025 18:22,Evening,3,Weekday,HOUSE,0.756,0.562,Happy/Euphoric,"Wednesday, October 1, 2025",2025,10,October,40,Wednesday,18
6GbFPCMlBGU5xOCFSaCh2V,10/1/2025 18:27,Evening,3,Weekday,HOUSE,0.831,0.622,Happy/Euphoric,"Wednesday, October 1, 2025",2025,10,October,40,Wednesday,18
256M9h1svNjmbf2sOhrBJ9,10/1/2025 18:46,Evening,3,Weekday,HOUSE,0.772,0.495,Happy/Euphoric,"Wednesday, October 1, 2025",2025,10,October,40,Wednesday,18
6gWGSfzjmrSSA9OWzHRPQV,10/2/2025 15:52,Afternoon,4,Weekday,HOUSE,0.699,0.71,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,15
4b93D55xv3YCH5mT4p6HPn,10/2/2025 16:30,Afternoon,4,Weekday,HOUSE,0.776,0.624,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,16
4b93D55xv3YCH5mT4p6HPn,10/2/2025 16:43,Afternoon,4,Weekday,HOUSE,0.776,0.624,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,16
1A8j067qyiNwQnZT0bzUpZ,10/2/2025 16:44,Afternoon,4,Weekday,HOUSE,0.717,0.466,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,16
3CGXClJ6703GVd4nF2SSQP,10/2/2025 16:47,Afternoon,4,Weekday,HOUSE,0.99,0.643,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,16
023H4I7HJnxRqsc9cqeFKV,10/2/2025 16:52,Afternoon,4,Weekday,HOUSE,0.761,0.463,Happy/Euphoric,"Thursday, October 2, 2025",2025,10,October,40,Thursday,16
4ClVzfSYEea03HjEoDYOX3,10/6/2025 22:10,Late Evening,1,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Monday, October 6, 2025",2025,10,October,41,Monday,22
4vyG9ZhHT8MKJE5mTICMFC,10/14/2025 14:00,Early Afternoon,2,Weekday,HOUSE,0.738,0.699,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
1ap4zdsBydWPSXJqDBqtNL,10/14/2025 14:09,Early Afternoon,2,Weekday,HOUSE,0.847,0.49,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
21RzyxY3EFaxVy6K4RqaU9,10/14/2025 14:25,Early Afternoon,2,Weekday,HOUSE,0.764,0.582,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
51ODNNDZm21HU7wI7cccRr,10/14/2025 14:36,Early Afternoon,2,Weekday,HOUSE,0.726,0.529,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
4ClVzfSYEea03HjEoDYOX3,10/14/2025 14:40,Early Afternoon,2,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
3wo3d0I5H8KjkwGvnz8WbB,10/14/2025 14:57,Early Afternoon,2,Weekday,HOUSE,0.753,0.543,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,14
023H4I7HJnxRqsc9cqeFKV,10/14/2025 15:03,Afternoon,2,Weekday,HOUSE,0.761,0.463,Happy/Euphoric,"Tuesday, October 14, 2025",2025,10,October,42,Tuesday,15
5QTlj4L7ODIKNnTkhDE16p,10/15/2025 10:47,Morning,3,Weekday,HOUSE,0.561,0.678,Happy/Euphoric,"Wednesday, October 15, 2025",2025,10,October,42,Wednesday,10
6ZHvzEdmTqGQyH2svHKGQV,10/24/2025 14:00,Early Afternoon,5,Weekday,HOUSE,0.984,0.656,Happy/Euphoric,"Friday, October 24, 2025",2025,10,October,43,Friday,14
0lRnxwJeUOxwEvWMw4uQKj,10/27/2025 22:35,Late Evening,1,Weekday,HOUSE,0.558,0.493,Happy/Euphoric,"Monday, October 27, 2025",2025,10,October,44,Monday,22
1OcV53oesLQw3VTW9I3uD3,10/27/2025 22:47,Late Evening,1,Weekday,HOUSE,0.801,0.528,Happy/Euphoric,"Monday, October 27, 2025",2025,10,October,44,Monday,22
023H4I7HJnxRqsc9cqeFKV,10/29/2025 21:21,Late Evening,3,Weekday,HOUSE,0.761,0.463,Happy/Euphoric,"Wednesday, October 29, 2025",2025,10,October,44,Wednesday,21
1OcV53oesLQw3VTW9I3uD3,10/30/2025 18:52,Evening,4,Weekday,HOUSE,0.801,0.528,Happy/Euphoric,"Thursday, October 30, 2025",2025,10,October,44,Thursday,18
7huWFSC73OZAuNMxOTwcF5,10/30/2025 19:07,Evening,4,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Thursday, October 30, 2025",2025,10,October,44,Thursday,19
1OcV53oesLQw3VTW9I3uD3,11/3/2025 17:51,Afternoon,1,Weekday,HOUSE,0.801,0.528,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,17
0lRnxwJeUOxwEvWMw4uQKj,11/3/2025 17:52,Afternoon,1,Weekday,HOUSE,0.558,0.493,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,17
4ClVzfSYEea03HjEoDYOX3,11/3/2025 17:56,Afternoon,1,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,17
1OcV53oesLQw3VTW9I3uD3,11/3/2025 18:06,Evening,1,Weekday,HOUSE,0.801,0.528,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,18
0lRnxwJeUOxwEvWMw4uQKj,11/3/2025 18:09,Evening,1,Weekday,HOUSE,0.558,0.493,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,18
4ClVzfSYEea03HjEoDYOX3,11/3/2025 18:12,Evening,1,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,18
4ClVzfSYEea03HjEoDYOX3,11/3/2025 18:16,Evening,1,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,18
7huWFSC73OZAuNMxOTwcF5,11/3/2025 19:26,Evening,1,Weekday,HOUSE,0.776554839,0.437349032,Happy/Euphoric,"Monday, November 3, 2025",2025,11,November,45,Monday,19
51ODNNDZm21HU7wI7cccRr,11/4/2025 13:12,Early Afternoon,2,Weekday,HOUSE,0.726,0.529,Happy/Euphoric,"Tuesday, November 4, 2025",2025,11,November,45,Tuesday,13
1ap4zdsBydWPSXJqDBqtNL,11/7/2025 4:03,Early Morning,5,Weekday,HOUSE,0.847,0.49,Happy/Euphoric,"Friday, November 7, 2025",2025,11,November,45,Friday,4
60OvgToScgkUl2scNL1KMB,11/10/2025 21:07,Late Evening,1,Weekday,HOUSE,0.529,0.449,Happy/Euphoric,"Monday, November 10, 2025",2025,11,November,46,Monday,21
2W3QmPhnMnjUqgYBdG7HsT,11/11/2025 19:48,Evening,2,Weekday,HOUSE,0.752,0.874,Happy/Euphoric,"Tuesday, November 11, 2025",2025,11,November,46,Tuesday,19
6Ilomcr9iLplsgAvZjHkJP,6/29/2025 8:20,Morning,0,Weekday,AFRO HOUSE,0.773,0.402,Happy/Euphoric,"Sunday, June 29, 2025",2025,6,June,27,Sunday,8
43iwNhggwyAaUxRatQac3y,6/29/2025 14:14,Early Afternoon,0,Weekday,INDIE,0.688636364,0.424287879,Happy/Euphoric,"Sunday, June 29, 2025",2025,6,June,27,Sunday,14
1W56N5mZJxIzbPqrrcv452,6/29/2025 14:17,Early Afternoon,0,Weekday,AFRO HOUSE,0.909,0.866,Happy/Euphoric,"Sunday, June 29, 2025",2025,6,June,27,Sunday,14
00c6JYguKlfq5yOlLoITlH,6/29/2025 17:39,Afternoon,0,Weekday,DRUM AND BASS,0.871,0.552,Happy/Euphoric,"Sunday, June 29, 2025",2025,6,June,27,Sunday,17
00c6JYguKlfq5yOlLoITlH,6/30/2025 5:32,Early Morning,1,Weekday,DRUM AND BASS,0.871,0.552,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,5
4cTwHTffdp6UdKq3qJm5Lk,6/30/2025 7:01,Early Morning,1,Weekday,DRUM AND BASS,0.844,0.508,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,7
5IfSQQzGijWKd7dbkbqHuN,6/30/2025 7:04,Early Morning,1,Weekday,DRUM AND BASS,0.888,0.589,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,7
2ZWmmrWUgDBcPSLihBMvhg,6/30/2025 7:05,Early Morning,1,Weekday,DRUM AND BASS,0.931,0.566,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,7
75n9WHWZAzhB59xSjIHly4,6/30/2025 9:36,Morning,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,9
75n9WHWZAzhB59xSjIHly4,6/30/2025 9:36,Morning,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,9
75n9WHWZAzhB59xSjIHly4,6/30/2025 17:18,Afternoon,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,17
75n9WHWZAzhB59xSjIHly4,6/30/2025 17:18,Afternoon,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,17
75n9WHWZAzhB59xSjIHly4,6/30/2025 23:26,Midnight Wind-Down,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,23
75n9WHWZAzhB59xSjIHly4,6/30/2025 23:26,Midnight Wind-Down,1,Weekday,DEEP HOUSE,0.65,0.434,Happy/Euphoric,"Monday, June 30, 2025",2025,6,June,27,Monday,23
7dsImih2L25fa6qjNphBI7,6/1/2025 7:55,Early Morning,0,Weekday,TECH HOUSE,0.745,0.888,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,7
1iQDltZqI7BXnHrFy4Qo1k,6/1/2025 8:13,Morning,0,Weekday,INDIE POP,0.459,0.498,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
31c3omnCJ6Evho95nshg1k,6/1/2025 8:16,Morning,0,Weekday,POP,0.83,0.439,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
4WG7Z3bNM3iE4vCYcXsxNx,6/1/2025 8:23,Morning,0,Weekday,FUNK ROCK,0.905,0.555,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
03x2rVJRFUrvwlfxoHd9Mo,6/1/2025 8:26,Morning,0,Weekday,POP,0.696,0.544,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
7DOVJKwRr3EtQpZZuzznad,6/1/2025 8:31,Morning,0,Weekday,HIP HOP,0.611,0.688,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
5BDmCfpzQeXT4AuxyO5ATs,6/1/2025 8:45,Morning,0,Weekday,DANCE,0.742,0.648,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
36SY6MalqNIOTdNxVvbXrE,6/1/2025 8:48,Morning,0,Weekday,UNKNOWN,0.879,0.463,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,8
6ci8SJgNsTK1h1mXTyHLN8,6/1/2025 9:01,Morning,0,Weekday,FUTURE HOUSE,0.436,0.724,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
7FJOfe35vaoRTyEkmyS5IP,6/1/2025 9:13,Morning,0,Weekday,EDM TRAP,0.68,0.615,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
2XycvTajCfgJFNYDY1JVTG,6/1/2025 9:17,Morning,0,Weekday,INDIE,0.76,0.519,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
7kwKHwkxvT9JV7uhNcHIbn,6/1/2025 9:21,Morning,0,Weekday,EDM TRAP,0.985,0.494,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
3aIhJDHxr1kgTSnutJxPTH,6/1/2025 9:25,Morning,0,Weekday,ELECTRONIC,0.945,0.545,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
59mrqUmhpmcfUns8BKkV30,6/1/2025 9:33,Morning,0,Weekday,EDM,0.828,0.57,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
69ZdNv7ophVx0sS7Lhmwqt,6/1/2025 9:42,Morning,0,Weekday,EDM,0.877,0.467,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,9
6q36Cqt2d3O5jqrQR9uXCp,6/1/2025 10:10,Morning,0,Weekday,TECH HOUSE,0.875,0.496,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,10
5WKzeCqFA5gR6BVspkZK6t,6/1/2025 11:10,Morning,0,Weekday,UNKNOWN,0.863,0.623,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,11
2vTmp13DDKIRWTHPRYNfEh,6/1/2025 11:17,Morning,0,Weekday,ELECTRONIC,0.815,0.443,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,11
2vTmp13DDKIRWTHPRYNfEh,6/1/2025 11:17,Morning,0,Weekday,ELECTRONIC,0.815,0.443,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,11
5w9upngVRHNjdZcRC7Xxr2,6/1/2025 11:22,Morning,0,Weekday,STUTTER HOUSE,0.827,0.586,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,11
0MyfdGptOUnUnGzJmiyCOG,6/1/2025 21:35,Late Evening,0,Weekday,BASS,0.756,0.407,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,21
1bKQdPJ9lid6Yg26HAx8Tf,6/1/2025 22:17,Late Evening,0,Weekday,INDIE ROCK,0.76,0.654,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
5WKzeCqFA5gR6BVspkZK6t,6/1/2025 22:19,Late Evening,0,Weekday,UNKNOWN,0.863,0.623,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
59QDyqLww2pxyg9ijOPO7f,6/1/2025 22:22,Late Evening,0,Weekday,HOUSE,0.561,0.721,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
15DwFznkBJir7AK9PyMyRR,6/1/2025 22:25,Late Evening,0,Weekday,HOUSE,0.832,0.667,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
1ZQnV7ePl8yXoLjPfhWE5L,6/1/2025 22:28,Late Evening,0,Weekday,HOUSE,0.913,0.669,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
2LCd6P35jFyZ9SN37o9D2q,6/1/2025 22:30,Late Evening,0,Weekday,DANCE POP,0.963,0.707,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
3FN7IJMnUMWZXDw08ix3ot,6/1/2025 22:34,Late Evening,0,Weekday,SOUL,0.846,0.827,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
0TdPfmZ2ZJGwNXXembBO0T,6/1/2025 22:38,Late Evening,0,Weekday,HOUSE,0.668,0.409,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
4M8x1TR36VMQMFMbGCdoyA,6/1/2025 22:41,Late Evening,0,Weekday,HOUSE,0.816,0.702,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
6nEsyBcYBDN9rQ2c9Nh1kO,6/1/2025 22:44,Late Evening,0,Weekday,FUTURE HOUSE,0.916,0.609,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
54UwHm1Z6oa4XoEZ45A6WH,6/1/2025 22:51,Late Evening,0,Weekday,POP,0.842,0.671,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
4Qv71lFPCObf7zol1uWCJb,6/1/2025 22:54,Late Evening,0,Weekday,HOUSE,0.844,0.712,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,22
0wOID3tlq2VKTyKPpkXTdX,6/1/2025 23:00,Midnight Wind-Down,0,Weekday,HOUSE,0.817,0.422,Happy/Euphoric,"Sunday, June 1, 2025",2025,6,June,23,Sunday,23
